d_loss, g_loss
-0.68894106, -0.044496678
0.4061343, 0.2600571
0.8246194, 0.39355415
-0.03151222, -0.018181376
-0.91701865, -1.6682295
1.199596, -0.5478362
0.90166235, -1.730997
-0.011877745, -0.516618
4.4956803e-05, -0.8846244
-0.019736134, -0.3884328
-0.2598616, -0.30275625
0.6058753, -0.7265363
-0.76334864, -0.0807199
-0.11983437, -0.25725305
0.2557812, -1.5225337
-0.2841348, -0.5413661
-0.49679565, -0.6248042
-0.79108626, -0.36279827
1.4110456, -1.5907182
-0.7464325, 0.7975438
-0.99153507, 0.64486986
-1.8290222, 0.5845021
1.6230744, 0.7026135
0.4043054, -0.29620856
-0.18475227, -0.21759473
-0.9976596, 0.32604653
-0.8868005, -0.07031831
-0.17131041, 1.0003943
-0.954345, -0.07589743
-1.1194048, -0.02670104
-0.88841945, -0.023430228
0.44417226, -0.74639153
-0.044003665, -1.3375384
0.32376915, -0.9560108
-1.0380847, -1.4598882
-0.017011806, -0.5180596
0.3206044, 0.31261194
-0.5588555, -0.6087967
0.1799793, 0.19154198
-0.6923767, 1.2225018
1.2926158, -0.80116826
0.27902216, -0.9061421
-0.8753989, -0.7935802
0.4276919, -0.16177414
-1.7496567, -1.0265741
0.53043807, -0.80713964
-0.647219, -0.26116824
-0.27171952, -0.13641253
-1.8951432, -1.108769
0.46587247, -1.5238173
-0.2664369, -1.5615422
0.047581907, 0.300123
0.88324106, -0.9406377
0.6497827, -1.6745876
-0.108603574, -0.29022098
1.5951464, -1.791313
0.5082692, -1.1481605
-1.0210798, -0.8282708
0.13960758, -1.0521481
0.04024595, -0.39981112
-1.9407362, 0.31907877
0.88152695, -1.2859317
-1.6146536, -0.015859172
-0.03633777, -0.5602433
-1.3437129, -0.98064905
0.120524034, -0.019371122
0.30200833, -0.35475236
0.07766616, -0.33888376
0.67671806, -1.825346
-1.0185933, -1.0910156
-0.18481831, 0.18391424
-0.4192204, -1.5932198
0.80272007, -0.7961919
-1.5781902, -1.1926827
1.161028, -0.94215614
1.7829208, -1.8474747
0.4780012, -0.861427
-0.41521734, -1.0059736
-0.08793537, -0.3665523
1.5740082, -1.6030332
0.22130671, -0.5871428
-1.1230675, -0.9313913
-1.0582502, -1.5653489
-0.38006645, -0.55578804
-1.8103693, -0.36717197
-1.1224505, -1.5863944
0.115745105, -0.07564564
0.17361176, -0.49345386
-1.0866584, -0.655796
0.9129015, -1.2241738
-0.5727092, 0.03270495
-2.167246, -2.1597548
0.46315956, -0.63054246
-2.2441015, -1.4210804
-0.7561184, -1.3830346
1.0680677, 0.6311041
-0.80312914, -1.0665156
0.39564654, 0.50433576
0.9687992, 0.2744654
-0.7484497, -0.2762609
-1.2142849, -0.5854302
-0.952676, -0.71446127
-0.26144022, -1.2274833
0.19310561, -1.0972855
-0.6549585, -1.066715
-1.0623064, -1.3001399
-0.45086125, -1.049955
-0.7143804, -0.48220298
-0.38951108, -0.52515996
0.38097045, -1.5714551
1.4669192, -1.259788
-0.57774854, -1.8200697
-1.7990621, -1.3238093
0.3245598, -0.8687035
-0.08053007, -1.5959423
-0.05227182, -2.1151686
1.3921866, -1.07267
0.9386406, -1.0442317
-2.2125611, -2.6776633
0.7944716, -1.7458572
-1.2992253, -2.8244774
-1.6875901, -1.4797626
-0.047149576, -1.6039948
-0.66859996, -0.9811343
0.51354706, -0.90100896
-0.51671207, -1.0302522
-1.238972, -1.8937414
0.069995254, -1.8467264
-0.79518455, -2.147161
-1.2487113, -1.3118985
-0.15380573, -1.6923032
1.2967552, -1.5994077
-0.7571986, -0.92005825
-0.5922877, -1.5572095
-1.0413287, 0.04945635
-0.45627582, -1.4313389
0.29490978, -1.0466096
0.09170334, 0.7584918
-0.32045287, -1.042269
1.1309296, -1.2528727
-0.90146863, -2.337717
-0.3090819, -2.1870308
0.66202295, -1.1991215
0.53028893, -2.3239958
-1.1814345, -1.4324942
-0.24282159, -1.915836
-0.17111036, -1.3400848
-0.544823, -0.7922969
-1.1321198, -0.9993885
0.3235742, -1.8884307
0.58703184, -0.7890952
-0.600512, -1.8634632
-2.6481872, -1.57595
-0.45100647, -1.2948883
-0.1870042, -2.1475642
-0.77078044, -1.2980261
-1.3217661, -1.5187219
-1.2668003, -0.64485186
0.50907594, -1.3023536
0.53470886, -1.6602547
-0.8476459, -1.588744
0.982329, -1.7544343
0.16086078, -1.0504223
0.16812485, -2.6543963
-0.04039185, -1.3000286
-0.07183364, -1.7745569
-0.8150987, -0.83497274
0.39437908, -2.5184493
0.4874271, -0.9295695
1.138574, -0.9523826
-0.013541728, -1.5795562
0.84409606, -1.6655515
0.48475337, -1.6083488
-0.5558276, -2.6802297
-0.18643883, -1.1388185
-0.09507497, -0.583362
-1.4678452, -1.5293832
-0.6702479, -1.361891
-0.6579059, -1.6919692
-1.896682, -1.6248293
-0.75215554, -1.6949612
0.85269356, -0.9881342
-2.0540543, -1.2879
-0.795596, -1.2147484
0.35071975, -1.1798143
-0.941636, -1.1787299
-0.13122313, -0.9012284
-1.3817617, -1.7718772
-1.7078, -0.8054811
-1.780228, -1.7943552
-0.55540216, -1.737287
0.4556244, 0.28101864
-1.879771, -0.38695383
-2.14551, -1.263015
-1.0192904, -1.0999124
-1.2700559, -1.5152402
0.015055805, -2.006878
-0.751018, -2.1181896
-0.066474944, -1.0401464
1.0095803, -1.6660736
0.38047212, -1.2163292
-0.51436156, -1.5952779
-0.616628, -0.8964012
-1.1648015, -1.432539
1.3800148, -0.6733232
0.16355196, -1.392948
0.020380817, -2.0090628
-0.2659626, -0.5708264
0.6487129, -2.2800298
-0.14264807, -0.67989945
-0.81206656, -0.09927845
-1.0039045, 0.026074558
-0.81054044, -0.19782048
0.023697503, -1.201292
0.6529238, -0.9500174
-0.05893971, -1.6852857
-1.7373722, -0.5721042
0.021471262, -1.1431131
0.1995956, -1.3678948
0.78605574, -0.25485075
-0.28182054, -0.34136957
-1.2107836, -0.70635366
0.8428226, -1.0702271
1.961382, 0.38511202
0.84504414, 0.6334741
-2.1391675, -0.39956936
-0.53647524, -0.844097
0.43841866, 0.19080833
0.77576864, -0.29587916
-0.49305594, -0.24211922
-0.6341527, -0.7297574
0.89345115, -0.120045334
-0.17027888, 0.5202593
-1.7635142, -0.2784886
-0.6973305, -0.4519964
-0.7339244, -0.19195278
1.1646237, -0.08074343
0.067385875, -1.0621476
0.14167386, -1.17823
-0.30292806, -0.3785947
-1.1787483, -0.42529666
1.0267386, -0.08667672
0.011252336, -0.4200748
-0.2854872, -0.14904174
-0.4307516, 0.19649884
0.24295305, -0.64266
0.54771286, -0.61114323
-1.1037823, -1.1467137
0.06006872, -1.055011
-1.7888829, -1.7141298
-0.20402634, -1.4213637
-0.6722614, -0.86095214
0.34314752, -2.2523532
-1.6559038, -0.59156466
-0.17183727, -1.5579678
-0.024565682, 0.036098957
-0.8555661, 0.013419285
-0.5917759, -0.32665816
-0.7486888, -0.46061763
-0.5406261, 0.23330495
-1.0316609, -1.0530515
0.09183782, -0.09389688
-0.30526367, -0.63408875
0.9458495, 0.11614731
-0.41497868, -0.22186
1.1897709, -0.5543544
0.46393782, -0.057668045
-1.6409531, 0.5676717
0.974517, -1.2531842
-1.1459572, 0.27309567
0.6301453, -0.19946106
0.36465707, -1.0197008
-0.09876585, 0.16436023
0.59379125, -1.5652763
0.44730365, -0.3440858
-0.6426277, 0.24581517
0.5384921, 0.02683121
0.17690043, -0.17342243
-0.5277783, -0.70076907
-0.7968971, -0.7665188
0.74427253, -0.81815445
-0.70086056, -0.7231876
1.2318506, -0.4589336
0.42167017, -0.5202832
-0.11867338, -1.0592195
-0.53220624, -1.5142025
-0.2655856, -1.1613765
-1.072859, -1.2943226
1.5736238, -1.501961
-1.0937603, -0.6350138
0.45090246, -0.45617625
0.27205715, -0.37177682
0.005869571, -0.42458653
-1.293726, -0.4902432
-0.14927357, -0.4078505
-0.07381688, -0.8526763
-0.9888386, 0.31612733
-0.9181578, -1.6553433
-0.9908834, -1.3109267
-0.96531194, -0.4060316
-2.3097618, -0.8631614
-0.19790111, -0.6107173
-0.12207629, -0.3739221
-0.73114055, -0.79600954
-0.043362275, -0.28116015
-1.1266192, -0.66515404
-0.92276067, -0.5238243
0.23620512, -0.9909524
-0.41328257, -0.39584425
-0.5506299, -0.3896036
0.23628248, 0.15003493
-0.28290537, 0.52873313
0.035474315, 0.4981458
-1.460987, -1.2783241
-0.18196034, -1.7310904
-1.319438, -1.4392682
-0.9764163, -1.1322252
-0.29814598, -0.5888167
-0.78385085, 0.2778801
-0.7384208, -1.3127422
-0.5495401, -1.013769
-0.10111764, -0.38034713
0.77631104, -0.9005587
0.36047927, -0.13312356
-0.046955317, -0.7125165
-1.7185246, -0.69635713
-0.17190278, -0.64233017
-1.196565, -0.17776358
0.85760486, -1.4222434
0.8081457, -2.1048272
0.1637216, -1.417679
-0.71351546, -1.2326789
-0.08613633, -1.5926881
-0.68662345, -1.1878849
0.78094995, -0.98491067
-0.6771755, -1.1166782
-0.97347796, -1.5235782
-0.42367142, -0.7081565
-1.305054, -1.4414777
-2.9366229, -1.3429588
-0.8084325, -0.86985093
-0.60502714, -1.5752571
-1.6701742, -3.0913868
-1.5084132, -1.8077556
0.97600865, -1.6261948
-0.5542848, -1.6581535
0.82234854, -1.8089346
0.8427556, -1.9560373
-0.44380933, -1.7853014
0.31509387, -0.5793336
0.45115376, -1.3984342
0.56396985, -2.1080112
-0.107488185, -1.8710129
0.46340054, -0.8724315
-0.23696981, -0.603595
0.022318799, -2.1850548
0.16808608, -1.420629
0.27071938, -1.28335
-0.96849716, -0.21703938
0.54789776, -0.67798126
-0.5782054, -1.0123636
-1.0699246, -0.9499663
2.0903752, -0.71429914
-0.1300464, -0.26631647
-0.9812295, 0.2154727
-0.97154486, -0.40736407
-1.0383552, -0.17371498
-1.7403996, -0.1493456
-0.046764117, -0.40496588
0.77379125, 0.9640306
-1.3159102, 0.32489258
0.3196284, -0.35528538
-1.2702066, -1.048782
-1.4180392, -0.97008157
-0.82755136, -2.1991403
-1.4859775, -1.6468737
-0.73342395, -0.9636563
0.17405131, -0.67146015
0.5450444, -0.7407113
-0.7754876, -1.0801095
-0.5787769, -0.30301726
-1.4038491, 0.4974047
-0.4470294, -0.39933228
-1.9698658, 0.05109357
-0.5425946, -1.0512238
0.26378193, -0.17444909
-3.026985, -1.1615591
-1.4681501, -1.7695987
-0.25534594, -0.60419536
-1.2037193, -0.68862665
-0.80632204, -1.1446689
-0.7602794, -1.3965656
-0.14748052, -1.6567181
-0.1082063, -0.5402732
1.2584683, -1.2084032
0.07077994, -0.58249223
0.19829817, -0.57100105
-0.23893122, 0.088698044
-0.91022515, -0.27481985
-0.44606307, -1.4053519
0.43665242, -1.8184841
0.2035338, -1.7078042
0.6547268, -1.3981588
0.28737566, -1.4236944
0.31072077, -0.62053293
-0.40627512, -2.037734
-0.66230613, -1.2255331
-0.83070576, -1.500138
-2.2833242, -2.6414816
-2.3033845, -2.0711894
-1.4252616, -1.2251981
1.2561666, -1.0712886
-0.9724145, -0.6160352
1.3075497, -1.5765479
-0.10852957, -1.2786463
-1.1892009, -1.6096137
-0.08096847, -1.7867901
0.39129233, -2.212109
-0.918079, -1.0088379
-0.126474, -0.68258536
0.058919627, -1.3127818
0.25996011, 0.3184653
0.5548321, -0.9746757
0.08219176, -0.53016424
-0.67484945, -1.1142662
0.40588182, -0.52243286
-1.8112388, -1.3624265
0.60954416, -0.7594339
-0.49816, -0.86651194
1.6253698, -1.4467343
0.2545586, -1.54897
-1.3278061, -1.0275187
-1.0212061, -1.2382066
-0.35882524, -0.54186785
-1.4883932, -0.7515384
0.8159587, -0.7921608
-0.73635453, -2.8764267
1.289715, -0.44473258
-0.98302114, -1.7132628
0.64743793, -1.6663777
-1.3392661, -1.2224836
-0.34030873, -2.4479246
-0.4325609, -0.5386877
0.78448814, -1.1109564
0.09088701, -0.88910115
0.6975505, -1.4035728
-0.36111188, -1.0557809
-1.3793622, -1.787842
0.31740445, -2.3265421
-0.625833, -1.1978407
-0.35904294, -0.4855224
-0.16612476, -0.8941946
0.22599167, -0.53086215
-0.6431355, -0.39551562
-1.1815643, -1.6402426
-0.12411868, -0.8208805
-0.3341118, -1.1920953
-0.31821847, -0.40536767
-1.1911995, -0.97160923
-1.3832645, -1.0156692
0.11572662, -1.7255224
-0.4640633, -0.73063743
-0.3731083, -1.5039201
0.1026131, -2.0516977
-0.8227059, -1.1428883
-0.4498267, -1.8966026
-0.6922003, -1.6920408
-0.24061504, -2.6403189
-0.9054138, 0.0058678985
-0.20421097, -0.87020695
-0.6647646, -0.05723162
-0.28149873, -1.4988418
-0.93823475, -1.4473292
-0.12808467, -1.7916107
-0.6378732, -1.8066593
-0.5421982, -1.8037789
-0.6322932, 0.1303618
-0.9687504, -0.8651593
0.06914498, -0.32821077
-0.9306785, -1.0158217
-0.51077604, 0.0914125
-0.24116933, -1.6896694
-1.2112843, 0.12411052
-0.1949813, 0.50090134
1.2435004, -1.1604087
0.19193032, -0.17923582
-0.9900181, -1.0305765
-0.16228442, -0.68585014
0.44784817, -1.5105022
-0.6340677, -1.532824
-0.69666886, -1.9291207
-0.15615699, -1.2898679
-0.25401798, -0.6178899
-0.6720873, -0.8446552
-1.9278207, -1.8367279
0.38147166, -2.4524584
-0.077698275, -2.32527
-0.22267804, -1.1727433
-0.1660797, -2.180929
-0.3953023, -2.3879266
1.108912, -2.063932
0.20046133, -1.2985193
-0.11842386, -1.7948668
0.64232814, -0.96639776
0.43993536, -1.64463
0.22797814, -2.127864
-0.83318704, -1.6744229
0.45331207, -1.205595
-1.1034145, -0.849941
-1.667807, -1.3636577
0.58645236, -0.9765754
-0.4627649, -0.45682436
-0.85138816, -1.6678364
-0.32913733, -0.2562272
-0.81783366, -1.4828312
0.3384314, -0.2819834
-0.21338727, -1.5575316
0.20813452, -1.6938664
-0.14810708, -0.8714128
-0.24298546, -0.1412573
-1.1985937, -0.9147166
0.44428486, -0.33152038
0.41227502, -0.8469814
-0.8256825, -1.6395222
1.210248, -0.7474708
-1.5500083, -0.7146287
1.9154745, -0.24170735
-0.8111051, -1.4683388
-0.7931536, -0.29753566
0.47484663, -0.94582367
0.7450604, -1.3579776
-0.46009868, -1.5441524
-0.4062439, -1.3794315
-1.31126, -1.2700908
-0.33777303, -1.809654
-0.4854565, -2.1438417
0.047821727, -0.8428815
-0.9621697, -0.8164122
-0.85447735, -0.4373957
-0.1920239, -2.1965752
-0.3877628, -0.4630284
-1.4449621, -1.0143679
-0.8362583, -2.1442785
0.27154672, -1.0691565
-0.38661864, -2.3390446
-0.37165752, -1.1281766
0.28194493, -1.5637559
-0.23462924, -1.5002779
-1.6869326, -1.8253157
-1.0990343, -1.0967743
-0.5299184, -1.0168829
0.3621555, -1.7017899
-1.0584332, -1.8386632
0.35284394, -1.2742035
0.35250157, -1.6675327
-0.17031729, -1.0519133
-0.5070722, -1.1801144
-0.86304533, -1.6568664
0.11657633, -0.53363466
-2.4362614, -1.521393
1.4454577, -1.1065986
0.31266606, -2.2338886
-0.4809357, -1.0921682
0.37675086, -2.158949
1.1976169, -1.0799863
-1.6142682, -2.7787075
-1.8608017, -1.4790018
-0.42094973, -1.9752446
-0.48925576, -1.7937789
-0.4753866, -2.2109876
-0.8746574, -1.5408838
0.8665775, -1.5025804
-0.42747778, -1.0618868
0.58879507, -1.7468433
-0.6524939, -1.9538145
-0.89096415, -2.013094
-1.2804594, -1.4713993
0.8083125, -2.2657363
0.5573371, -2.5283003
0.073480636, -1.5636129
-0.2233804, -1.7005006
0.77244276, -2.3843641
-0.97336936, -1.6920831
-0.14528157, -1.9002467
-0.20748322, -1.0213182
-0.2561732, -1.202112
-2.0650516, -1.4400189
1.2687429, -1.137391
0.30594927, -1.6671774
-1.0560746, -1.0965993
-1.7898769, -0.80233943
-0.78360903, -1.084862
-0.38032764, -0.4740646
0.29843122, -0.9640946
-0.57105815, -0.5918613
-0.16586356, -0.8378873
0.46836963, -1.0579503
-0.41198343, -1.6542656
0.81197864, -0.8390482
-0.50037074, -0.85320973
-0.6868597, -1.1830552
-0.5561625, -1.032382
0.18941827, -2.3070884
-1.7885914, -0.68356264
-0.0047108084, -1.1231459
-0.22950824, -1.1728835
-1.195871, -1.4892896
0.1255689, -0.9788916
0.34477, -1.3311611
-0.038881566, -1.4519991
0.03912946, -1.408119
0.05820515, -0.3734539
0.01917369, -2.400601
0.78424144, 0.09486827
0.13377464, -1.3012717
0.30196428, -1.053104
-0.8858841, -0.7768123
0.4714049, -2.55156
0.37479234, -1.6187127
-1.2169678, -1.3995906
0.68234175, -1.3324994
-0.81716675, -1.0148368
0.6823975, -1.6556484
-0.20313805, -0.9466262
0.26142707, -0.85118335
-1.4186218, -1.969028
-0.6, -1.6619008
-1.1330758, -2.166349
0.56724423, -1.2658002
-1.84821, -0.8602996
-1.1841459, -1.3204403
-1.031022, -0.6265537
-0.2688779, -2.2735555
1.3058809, -1.1390243
-1.7685088, -1.392436
-0.5449987, -0.79902595
-0.06247803, -1.051729
-0.9742322, -1.3361392
-0.37500507, -2.0137231
0.66815186, -1.0744733
-1.0573299, -1.1458595
0.56989235, -2.097303
-0.87120557, -1.6479635
-0.3877411, -1.3412621
0.1936734, -2.6922176
-0.18142748, -2.0859585
-0.7545721, -0.66717875
-2.3567986, -0.87250113
-0.87420166, -1.1773672
-1.1045989, -1.4036006
1.9769647, -1.8518245
0.05052451, -1.1747696
-0.5683398, -0.60464495
0.523882, -1.8506866
-0.51057655, -0.59382
-0.42013222, -2.1935573
-0.43329793, -2.9398248
0.378344, -1.724151
-1.2864244, -1.752995
0.9951935, -1.9762391
-1.4284074, -1.7511263
-1.0843837, -1.3270262
-1.3262815, -2.1335704
-1.5233328, -1.046665
0.56383973, -1.5146482
-0.32450825, -1.6383002
-0.3992304, -2.3611283
-0.53465754, -2.1735487
1.1432849, -2.6343212
0.06126584, -1.5539526
0.903098, -0.8808591
0.84060544, -2.276375
0.99415094, -1.0712732
-0.50794786, -1.5390681
-0.24719884, -2.5953922
-1.5675482, -1.9791646
-0.7617229, -1.3837423
0.33083132, -1.7239156
0.32595667, -0.59609216
1.3123066, -1.89208
-1.6430751, -1.0883456
-0.9516252, -1.9530406
-0.6174086, -0.45233798
-0.50354916, -2.092312
-1.496696, -0.71402454
0.30652937, -1.7570662
-0.18494418, -0.69837016
-0.33546558, -2.1491833
0.43620092, -0.71344036
-1.5603884, -0.5828887
-0.015232794, -1.6218042
-0.774704, -1.9700878
-1.3488894, -0.7305894
-0.42281282, -1.554168
0.6815522, -2.4284334
0.50601315, -1.039561
-0.8698928, -2.7220452
-0.6881446, -1.8847742
-0.6273644, -1.0277452
-1.7214353, -0.8734252
0.20830439, -1.4979099
-0.67973596, -0.5194059
0.8204198, -0.58114296
-0.76289, -1.4109693
0.81367433, -1.2281977
-0.3749548, -0.17891286
-0.12041715, -1.4130335
-1.0248039, -0.44729036
0.3683164, -1.3869872
-0.3659238, -2.155236
-0.6846206, -1.0913663
-0.48942643, -0.49553442
0.16646662, -0.8829472
0.21163498, -0.82272685
-0.23707391, -1.3228664
0.8965603, -1.2537856
-0.30989102, -1.3378717
0.9580984, -0.53944767
0.023941312, -0.32350066
-1.3414053, -0.42176038
0.18387046, -0.13750544
-0.9151125, -0.123327315
0.58609676, -1.1817197
-0.37920898, -0.22969887
-0.25120565, 0.0019402355
0.45904884, -1.6764143
-1.2648335, -1.0035768
0.33350897, 0.628936
-0.83453685, -1.099808
0.26367876, -0.6936265
-0.6606775, -0.2479482
-0.94740975, -0.038217917
-0.55105746, -0.22394782
-0.8407409, -0.1657742
-0.7833555, -0.9749125
-0.3782671, -0.7395344
0.54875857, -1.0837326
-0.9071332, -1.9445496
-1.3947663, -1.4850686
-0.45850697, -1.5258434
0.40721822, -1.1304541
-0.20569964, -0.5549426
-1.2135694, -0.891249
-0.94963837, -1.5267951
-0.069374084, -1.0340097
-0.7716024, 0.1595465
0.48802468, -0.83627844
-0.76534605, -2.0489745
-1.669633, -1.0271641
-0.10332945, -1.1708935
0.21309492, -1.1532953
-0.46897125, -0.64473665
-0.73354983, -0.93193364
-0.7651802, -1.3279802
0.4166219, -0.5919108
0.91636205, -0.69952583
-1.476048, -1.0065341
-0.6340099, -0.9560239
-0.33947676, -0.6224032
-1.2234674, -0.82903945
-0.7224472, -1.0643567
-0.3742755, -1.5418074
0.7435095, -2.6258683
-1.5896714, -1.1405479
-0.23582979, -1.7564287
-1.8617054, -0.9087041
-0.6008439, -1.4514878
-1.8741173, -1.3370028
0.09581739, -0.587179
-0.9434091, -2.4510622
-0.2631846, -0.6371499
-0.07993097, -1.9814221
-1.120427, -1.0907602
0.12198861, -0.09571393
0.28407925, -1.5110245
-1.1408371, -1.3866553
-0.75028145, -0.99303156
-1.5031058, -1.7520394
-1.0127903, -0.767166
0.9647218, -1.5800824
0.9364024, -0.8468172
-1.4780364, -0.25847226
1.3467363, -0.7005653
0.3386982, -0.92498946
0.042187553, -2.2960453
0.29675925, -1.3438938
-1.7980905, -1.924731
0.45883802, -0.84267306
0.30130196, -1.5284435
-0.26283178, -1.6018608
-0.17344627, -0.76573354
-0.6882718, -1.6759276
0.44765624, -0.9095792
-1.8207572, -0.8130673
0.1357958, -0.9664074
-0.4022877, -0.58560234
0.46677318, 0.027238414
0.84376174, -0.69065034
-0.976846, 0.100369744
0.34699428, -0.8958936
-0.0024303012, -0.5218476
0.11195518, -1.5587453
-0.9285915, -0.56534916
0.14691143, -1.1470224
1.0600231, -1.36079
-1.1444362, -0.5162106
-1.0419931, -0.06809628
0.02693969, -0.7549134
1.0282737, 0.22503781
-0.9130308, -0.5128236
-0.18062736, -1.0208032
-0.35462528, -1.420727
-0.8418505, -0.1712303
-0.014679067, -0.46202713
1.2475058, -0.17526743
-2.4867063, -1.2723205
0.57590765, -0.6359904
0.1193299, -0.7109483
0.45929658, -0.89732325
0.0023436584, -1.1276323
-0.066889435, -1.2901511
0.16615914, 0.87036335
-1.3040559, -0.7825816
0.44586033, 1.1108125
0.5161162, -0.86854243
-0.29941684, -0.55070806
-0.00905209, -0.03916473
-0.4546246, 0.17834395
-0.64131343, -0.6560156
0.6528235, -1.6364841
-1.445122, 0.20923856
-0.23270279, 0.5117001
-1.2905629, -0.80564976
-0.71668595, -0.2863058
-1.6183695, -0.47623613
-0.4754244, -1.0456874
-0.34451723, -1.4465244
-0.76865184, -0.0153720975
0.30559614, -1.0597639
-0.9052512, -0.30816507
-0.20314258, -1.8930187
0.67370504, -1.5356269
-1.7198396, -0.99806356
1.087344, -0.7099968
-0.51736414, -1.4315494
-0.79610264, -1.6500713
-1.5302792, -2.176777
-0.45555085, -0.09971249
-0.2807462, -1.6220415
-1.1294107, 0.048623726
-0.39210248, -0.2590346
0.4956556, -1.1435361
0.52487093, -0.07834177
0.31473964, -0.21539885
-0.57860667, 0.2760169
0.1577053, -0.40755132
0.12109906, -0.2779048
0.39612678, -0.4890474
-0.57908064, -1.186275
1.1894518, -0.53534484
-0.33711362, -0.98915243
-1.124806, -1.1497725
0.45422262, -0.76544124
0.118616015, 1.155224
0.5176312, -1.2567233
-0.39894766, -0.04109233
-1.0931213, -0.58589566
-0.7307082, -1.2869031
-0.30884498, -0.92654645
-0.8652985, 0.102070734
-0.34883457, -2.1430626
0.0025546066, 0.58876055
0.5677332, -0.0053427517
-0.06825785, -0.9800006
-1.5775965, -0.8542739
-1.3209552, -1.4428415
0.56841725, -1.590287
-0.9975036, 0.18931958
0.09720789, -0.2565276
-1.829429, -0.8895416
-0.114727855, -0.39460853
-1.0596342, -1.5768569
0.6396873, -2.4535847
-0.16131616, -1.4845107
-0.008489862, -0.6540965
0.21778156, -1.6799831
1.4357152, -1.8476148
0.9184115, -2.4800255
-2.6226625, -1.4811065
-1.2958386, -0.6862891
0.5860177, -1.1454548
-1.0227503, -1.3520279
-0.38404104, -1.0268897
-0.22284302, -1.3248641
-0.6362165, -1.0993801
-1.3141183, -1.6442137
-0.06149626, -0.96379036
-1.4234598, -0.36609703
-0.15091081, -1.6127357
-1.1534215, 0.046969786
-1.3859831, -0.7101054
-0.35856277, -1.2880507
-2.7822838, 0.06138932
0.31834552, -0.65234
0.33201104, -2.0003352
-0.64429754, -1.7294569
-0.12649535, -0.0075961947
-0.420444, -1.1685342
0.122389674, -0.6575082
-0.49621364, -2.8130627
-0.6028306, -2.0622447
0.36225078, -0.5028456
0.3003021, -1.0167216
0.5241622, -1.5764916
1.8986268, -1.1992381
0.30412865, -2.0594752
-1.1684302, -1.2937639
-1.0877643, -1.3020036
1.1945562, -1.3105053
-0.019043356, -1.7023146
-0.8389561, -1.9272767
0.6806361, -0.6812581
-0.49561507, -0.8702518
0.45281795, -1.7570491
0.5202719, -1.9429455
0.67475986, -1.6798146
-0.13671836, -1.2199911
0.77019227, -1.6670487
-0.45845506, -1.4952413
0.24561472, -1.4966264
0.6541949, -0.7025872
-0.685697, -1.0718317
0.058081023, -0.5269103
-0.46148562, -2.4227555
0.014782641, -0.14659685
0.58540255, -1.428195
-1.936847, -0.9610607
-0.39350954, -0.0430101
-1.4951618, -0.7531465
0.051271245, -1.4738517
-2.0996406, 0.042427972
-0.3249485, -1.6913841
-0.7576451, -1.6949354
0.1956417, -1.8306316
0.5842419, -0.41540313
-0.90938544, -0.8739306
-0.3084438, -0.69314253
-0.78411156, 0.17580312
-2.0964715, -1.5030863
-1.9504714, -1.2521279
-1.2748286, -1.0786736
-3.0499825, -1.5617234
-1.2430972, -0.31645805
-0.2392503, -1.4715266
0.449842, -1.2040764
-0.6613878, -1.5454755
-0.8272333, -1.5861883
-1.2238859, -0.801604
1.1351435, -0.19721285
-0.23614347, -0.41133672
-0.6394252, -0.41865525
-0.59772944, -0.7306801
-1.2555771, -1.1758243
0.35923094, -1.9077983
-0.05911579, -1.422013
-0.18849209, -0.70563036
1.5965356, -0.6037506
-0.10645439, 0.59008396
-0.30548978, -1.6140554
-0.34952897, -1.853724
-0.7239126, -1.3615167
-0.029090267, 0.23971617
-1.5209072, -0.6151067
-0.4825946, -1.605967
-0.68472683, -0.6615567
-0.8562487, -1.6251386
-0.5366324, -0.6839038
0.19631916, -1.2687376
-0.945733, -1.3236849
0.3773117, -0.9172989
0.4193528, -1.8175695
-2.123889, 0.9238679
-1.2249807, -1.8114836
-1.0661683, -1.0797515
-0.5801183, -1.0302607
-0.48112643, -0.46520776
-0.1958215, -0.6723495
-1.203521, 0.4294396
0.9643409, 0.19697879
0.15898159, -0.08295159
-0.7019914, -0.60787123
-0.65795445, -0.45929438
-0.201908, -1.4776272
0.8026958, -0.95349365
-0.44242877, -1.4188952
-1.0684057, -1.4662654
-0.255805, -0.6669154
0.32941365, -1.331908
-2.2443888, 0.1297768
-0.5095337, -0.8096759
1.0431827, -0.89924014
0.0050847493, -2.0058498
-1.1610173, -0.629435
-0.72886306, -0.32476267
-0.1783875, -1.0418041
-0.2588914, -0.70258117
0.32161516, -1.0429065
0.017020732, -0.86082804
0.8060978, -1.4056555
-0.31562474, -0.31935674
-0.3077625, -1.6888864
0.0883208, -1.4000453
-0.48592553, -0.28487808
-0.3293549, -1.7081635
-0.15460654, -0.47746527
-0.07014217, -2.0243986
-0.5297174, -1.4584761
0.4175161, -0.5389045
-1.075321, 0.05388862
-0.9226246, -1.6838871
-0.14124416, -0.89031494
-0.7387417, -1.0013106
0.37618193, -0.6322723
0.28683087, -0.41844326
-0.16454399, -0.9031743
-2.0750217, -1.5842785
-0.31229004, -0.8255265
-2.6718426, -1.3154649
0.9788841, -1.3027301
0.12937844, -0.56747866
0.2747423, -0.4888444
-0.7635708, -1.5659946
-0.9779419, -1.4910028
-0.88432944, -1.447449
-0.015869893, -0.09914013
-0.585433, -0.1979096
0.16920866, -0.55344474
